"search-number","evaluation","number-of-nodes*","network-method*","technology-diffusion-method*","word-of-mouth?*","seeding-percentage*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","fitness","num-replicates","best-fitness-so-far"
"2","290","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.6032118236663092","0.5195900535015585","1028.514","5","28.886999999999997"
"2","295","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.46918161070705466","0.5521077911558738","0.7318225446055","1028.809","5","28.886999999999997"
"2","300","1000","""suslab""","""schwarz-alternative""","true","1","false","0.030955599186872802","""showerhead""","0.25978218408191833","0.6032118236663092","0.7318225446055","1028.199","5","28.886999999999997"
"3","5","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01344327903254926","""showerhead""","0.261911282228117","0.32317048193527687","0.5492428107139194","1027.827","5","1027.827"
"3","10","1000","""suslab""","""schwarz-alternative""","true","1","false","0.013896887441739567","""showerhead""","0.261911282228117","0.32317048193527687","0.5492428107139194","1027.585","5","1027.585"
"3","15","1000","""suslab""","""schwarz-alternative""","true","1","false","0.015673447572002175","""showerhead""","0.261911282228117","0.32317048193527687","0.5492428107139194","1028.222","5","1027.585"
"3","20","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.261911282228117","0.32317048193527687","0.5492428107139194","1027.325","5","1027.325"
"3","25","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.261911282228117","0.2920364424480981","0.5492428107139194","19.049","5","19.049"
"3","30","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.261911282228117","0.3667698751786366","0.5492428107139194","1027.807","5","19.049"
"3","35","1000","""suslab""","""schwarz-alternative""","true","1","false","0.013672932421915088","""showerhead""","0.261911282228117","0.2920364424480981","0.5492428107139194","1024.864","5","19.049"
"3","40","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01828916298716885","""showerhead""","0.261911282228117","0.2920364424480981","0.5492428107139194","1022.892","5","19.049"
"3","45","1000","""suslab""","""schwarz-alternative""","true","1","false","0.014643445051807407","""showerhead""","0.261911282228117","0.2920364424480981","0.5492428107139194","1027.757","5","19.049"
"3","50","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.24507398947372436","0.2920364424480981","0.5492428107139194","1021.83","5","19.049"
"3","55","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.261911282228117","0.3183026791265747","0.5492428107139194","1028.048","5","19.049"
"3","60","1000","""suslab""","""schwarz-alternative""","true","1","false","0.015711991541216545","""showerhead""","0.261911282228117","0.2920364424480981","0.5492428107139194","1015.776","5","19.049"
"3","65","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.37224358864938395","0.2920364424480981","0.5492428107139194","1025.711","5","19.049"
"3","70","1000","""suslab""","""schwarz-alternative""","true","1","false","0.01630748056343346","""showerhead""","0.14840952801292495","0.2920364424480981","0.5492428107139194","14.519","5","14.519"
